Datum;Zeit;Time;Wirkleistung(W)
14.03.2024;22:22:03;2024-03-14T22:22:03+01:00;65.00
14.03.2024;22:17:03;2024-03-14T22:17:03+01:00;65.00
14.03.2024;22:12:03;2024-03-14T22:12:03+01:00;66.00
14.03.2024;22:07:03;2024-03-14T22:07:03+01:00;66.00
14.03.2024;22:02:03;2024-03-14T22:02:03+01:00;66.00
14.03.2024;21:57:03;2024-03-14T21:57:03+01:00;66.00
14.03.2024;21:52:03;2024-03-14T21:52:03+01:00;66.00
14.03.2024;21:47:03;2024-03-14T21:47:03+01:00;65.00
14.03.2024;21:42:03;2024-03-14T21:42:03+01:00;66.00
14.03.2024;21:37:03;2024-03-14T21:37:03+01:00;65.00
14.03.2024;21:32:03;2024-03-14T21:32:03+01:00;65.00
14.03.2024;21:27:03;2024-03-14T21:27:03+01:00;65.00
14.03.2024;21:22:03;2024-03-14T21:22:03+01:00;66.00
14.03.2024;21:17:03;2024-03-14T21:17:03+01:00;66.00
14.03.2024;21:12:03;2024-03-14T21:12:03+01:00;65.00
14.03.2024;21:07:03;2024-03-14T21:07:03+01:00;66.00
14.03.2024;21:02:03;2024-03-14T21:02:03+01:00;66.00
14.03.2024;20:57:03;2024-03-14T20:57:03+01:00;66.00
14.03.2024;20:52:03;2024-03-14T20:52:03+01:00;66.00
14.03.2024;20:47:03;2024-03-14T20:47:03+01:00;65.00
14.03.2024;20:42:03;2024-03-14T20:42:03+01:00;65.00
14.03.2024;20:37:03;2024-03-14T20:37:03+01:00;65.00
14.03.2024;20:32:03;2024-03-14T20:32:03+01:00;65.00
14.03.2024;20:27:03;2024-03-14T20:27:03+01:00;65.00
14.03.2024;20:22:03;2024-03-14T20:22:03+01:00;65.00
14.03.2024;20:17:03;2024-03-14T20:17:03+01:00;65.00
14.03.2024;20:12:03;2024-03-14T20:12:03+01:00;66.00
14.03.2024;20:07:03;2024-03-14T20:07:03+01:00;66.00
14.03.2024;20:02:03;2024-03-14T20:02:03+01:00;65.00
14.03.2024;19:57:03;2024-03-14T19:57:03+01:00;66.00
14.03.2024;19:52:03;2024-03-14T19:52:03+01:00;66.00
14.03.2024;19:47:03;2024-03-14T19:47:03+01:00;66.00
14.03.2024;19:42:03;2024-03-14T19:42:03+01:00;66.00
14.03.2024;19:37:03;2024-03-14T19:37:03+01:00;66.00
14.03.2024;19:32:03;2024-03-14T19:32:03+01:00;66.00
14.03.2024;19:27:03;2024-03-14T19:27:03+01:00;66.00
14.03.2024;19:22:03;2024-03-14T19:22:03+01:00;66.00
14.03.2024;19:17:03;2024-03-14T19:17:03+01:00;66.00
14.03.2024;19:12:03;2024-03-14T19:12:03+01:00;67.00
14.03.2024;19:07:03;2024-03-14T19:07:03+01:00;66.00
14.03.2024;19:02:03;2024-03-14T19:02:03+01:00;66.00
14.03.2024;18:57:03;2024-03-14T18:57:03+01:00;66.00
14.03.2024;18:52:03;2024-03-14T18:52:03+01:00;67.00
14.03.2024;18:47:03;2024-03-14T18:47:03+01:00;66.00
14.03.2024;18:42:03;2024-03-14T18:42:03+01:00;66.00
14.03.2024;18:37:02;2024-03-14T18:37:02+01:00;67.00
14.03.2024;18:32:02;2024-03-14T18:32:02+01:00;67.00
14.03.2024;18:27:03;2024-03-14T18:27:03+01:00;65.00
14.03.2024;18:22:02;2024-03-14T18:22:02+01:00;65.00
14.03.2024;18:17:03;2024-03-14T18:17:03+01:00;65.00
14.03.2024;18:12:02;2024-03-14T18:12:02+01:00;65.00
14.03.2024;18:07:02;2024-03-14T18:07:02+01:00;65.00
14.03.2024;18:02:02;2024-03-14T18:02:02+01:00;65.00
14.03.2024;17:57:02;2024-03-14T17:57:02+01:00;65.00
14.03.2024;17:52:02;2024-03-14T17:52:02+01:00;65.00
14.03.2024;17:47:02;2024-03-14T17:47:02+01:00;65.00
14.03.2024;17:42:02;2024-03-14T17:42:02+01:00;65.00
14.03.2024;17:37:02;2024-03-14T17:37:02+01:00;65.00
14.03.2024;17:32:02;2024-03-14T17:32:02+01:00;65.00
14.03.2024;17:27:02;2024-03-14T17:27:02+01:00;65.00
14.03.2024;17:22:02;2024-03-14T17:22:02+01:00;65.00
14.03.2024;17:17:02;2024-03-14T17:17:02+01:00;65.00
14.03.2024;17:12:02;2024-03-14T17:12:02+01:00;65.00
14.03.2024;17:07:02;2024-03-14T17:07:02+01:00;65.00
14.03.2024;17:02:02;2024-03-14T17:02:02+01:00;64.00
14.03.2024;16:57:02;2024-03-14T16:57:02+01:00;65.00
14.03.2024;16:52:02;2024-03-14T16:52:02+01:00;65.00
14.03.2024;16:47:02;2024-03-14T16:47:02+01:00;65.00
14.03.2024;16:42:02;2024-03-14T16:42:02+01:00;65.00
14.03.2024;16:37:02;2024-03-14T16:37:02+01:00;65.00
14.03.2024;16:32:02;2024-03-14T16:32:02+01:00;65.00
14.03.2024;16:27:02;2024-03-14T16:27:02+01:00;65.00
14.03.2024;16:22:02;2024-03-14T16:22:02+01:00;65.00
14.03.2024;16:17:02;2024-03-14T16:17:02+01:00;65.00
14.03.2024;16:12:02;2024-03-14T16:12:02+01:00;64.00
14.03.2024;16:07:02;2024-03-14T16:07:02+01:00;65.00
14.03.2024;16:02:02;2024-03-14T16:02:02+01:00;65.00
14.03.2024;15:57:02;2024-03-14T15:57:02+01:00;65.00
14.03.2024;15:52:02;2024-03-14T15:52:02+01:00;65.00
14.03.2024;15:47:02;2024-03-14T15:47:02+01:00;65.00
14.03.2024;15:42:02;2024-03-14T15:42:02+01:00;65.00
14.03.2024;15:37:02;2024-03-14T15:37:02+01:00;65.00
14.03.2024;15:32:02;2024-03-14T15:32:02+01:00;65.00
14.03.2024;15:27:02;2024-03-14T15:27:02+01:00;65.00
14.03.2024;15:22:02;2024-03-14T15:22:02+01:00;65.00
14.03.2024;15:17:02;2024-03-14T15:17:02+01:00;65.00
14.03.2024;15:12:02;2024-03-14T15:12:02+01:00;65.00
14.03.2024;15:07:02;2024-03-14T15:07:02+01:00;65.00
14.03.2024;15:02:02;2024-03-14T15:02:02+01:00;65.00
14.03.2024;14:57:02;2024-03-14T14:57:02+01:00;65.00
14.03.2024;14:52:02;2024-03-14T14:52:02+01:00;65.00
14.03.2024;14:47:02;2024-03-14T14:47:02+01:00;66.00
14.03.2024;14:42:02;2024-03-14T14:42:02+01:00;66.00
14.03.2024;14:37:02;2024-03-14T14:37:02+01:00;66.00
14.03.2024;14:32:02;2024-03-14T14:32:02+01:00;65.00
14.03.2024;14:27:02;2024-03-14T14:27:02+01:00;65.00
14.03.2024;14:22:02;2024-03-14T14:22:02+01:00;65.00
14.03.2024;14:17:02;2024-03-14T14:17:02+01:00;65.00
14.03.2024;14:12:02;2024-03-14T14:12:02+01:00;65.00
14.03.2024;14:07:02;2024-03-14T14:07:02+01:00;65.00
14.03.2024;14:02:02;2024-03-14T14:02:02+01:00;65.00
14.03.2024;13:57:02;2024-03-14T13:57:02+01:00;65.00
14.03.2024;13:52:02;2024-03-14T13:52:02+01:00;66.00
14.03.2024;13:47:02;2024-03-14T13:47:02+01:00;65.00
14.03.2024;13:42:02;2024-03-14T13:42:02+01:00;65.00
14.03.2024;13:37:02;2024-03-14T13:37:02+01:00;65.00
14.03.2024;13:32:02;2024-03-14T13:32:02+01:00;65.00
14.03.2024;13:27:02;2024-03-14T13:27:02+01:00;66.00
14.03.2024;13:22:02;2024-03-14T13:22:02+01:00;65.00
14.03.2024;13:17:02;2024-03-14T13:17:02+01:00;65.00
14.03.2024;13:12:02;2024-03-14T13:12:02+01:00;65.00
14.03.2024;13:07:02;2024-03-14T13:07:02+01:00;65.00
14.03.2024;13:02:02;2024-03-14T13:02:02+01:00;65.00
14.03.2024;12:57:02;2024-03-14T12:57:02+01:00;65.00
14.03.2024;12:52:02;2024-03-14T12:52:02+01:00;65.00
14.03.2024;12:47:02;2024-03-14T12:47:02+01:00;65.00
14.03.2024;12:42:02;2024-03-14T12:42:02+01:00;66.00
14.03.2024;12:37:02;2024-03-14T12:37:02+01:00;65.00
14.03.2024;12:32:02;2024-03-14T12:32:02+01:00;65.00
14.03.2024;12:27:02;2024-03-14T12:27:02+01:00;66.00
14.03.2024;12:22:02;2024-03-14T12:22:02+01:00;65.00
14.03.2024;12:17:02;2024-03-14T12:17:02+01:00;65.00
14.03.2024;12:12:02;2024-03-14T12:12:02+01:00;65.00
14.03.2024;12:07:02;2024-03-14T12:07:02+01:00;65.00
14.03.2024;12:02:02;2024-03-14T12:02:02+01:00;66.00
14.03.2024;11:57:02;2024-03-14T11:57:02+01:00;66.00
14.03.2024;11:52:02;2024-03-14T11:52:02+01:00;65.00
14.03.2024;11:47:02;2024-03-14T11:47:02+01:00;66.00
14.03.2024;11:42:02;2024-03-14T11:42:02+01:00;65.00
14.03.2024;11:37:02;2024-03-14T11:37:02+01:00;65.00
14.03.2024;11:32:02;2024-03-14T11:32:02+01:00;65.00
14.03.2024;11:27:02;2024-03-14T11:27:02+01:00;65.00
14.03.2024;11:22:02;2024-03-14T11:22:02+01:00;65.00
14.03.2024;11:17:02;2024-03-14T11:17:02+01:00;65.00
14.03.2024;11:12:02;2024-03-14T11:12:02+01:00;66.00
14.03.2024;11:07:02;2024-03-14T11:07:02+01:00;82.00
14.03.2024;11:02:02;2024-03-14T11:02:02+01:00;65.00
14.03.2024;10:57:02;2024-03-14T10:57:02+01:00;65.00
14.03.2024;10:52:02;2024-03-14T10:52:02+01:00;65.00
14.03.2024;10:47:02;2024-03-14T10:47:02+01:00;65.00
14.03.2024;10:42:02;2024-03-14T10:42:02+01:00;65.00
14.03.2024;10:37:02;2024-03-14T10:37:02+01:00;65.00
14.03.2024;10:32:02;2024-03-14T10:32:02+01:00;65.00
14.03.2024;10:27:02;2024-03-14T10:27:02+01:00;65.00
14.03.2024;10:22:02;2024-03-14T10:22:02+01:00;65.00
14.03.2024;10:17:02;2024-03-14T10:17:02+01:00;65.00
14.03.2024;10:12:02;2024-03-14T10:12:02+01:00;65.00
14.03.2024;10:07:02;2024-03-14T10:07:02+01:00;65.00
14.03.2024;10:02:02;2024-03-14T10:02:02+01:00;65.00
14.03.2024;09:57:02;2024-03-14T09:57:02+01:00;66.00
14.03.2024;09:52:02;2024-03-14T09:52:02+01:00;65.00
14.03.2024;09:47:02;2024-03-14T09:47:02+01:00;65.00
14.03.2024;09:42:02;2024-03-14T09:42:02+01:00;65.00
14.03.2024;09:37:02;2024-03-14T09:37:02+01:00;65.00
14.03.2024;09:32:02;2024-03-14T09:32:02+01:00;65.00
14.03.2024;09:27:02;2024-03-14T09:27:02+01:00;65.00
14.03.2024;09:22:02;2024-03-14T09:22:02+01:00;65.00
14.03.2024;09:17:02;2024-03-14T09:17:02+01:00;65.00
14.03.2024;09:12:02;2024-03-14T09:12:02+01:00;65.00
14.03.2024;09:07:02;2024-03-14T09:07:02+01:00;65.00
14.03.2024;09:02:02;2024-03-14T09:02:02+01:00;65.00
14.03.2024;08:57:02;2024-03-14T08:57:02+01:00;65.00
14.03.2024;08:52:02;2024-03-14T08:52:02+01:00;65.00
14.03.2024;08:47:02;2024-03-14T08:47:02+01:00;65.00
14.03.2024;08:42:02;2024-03-14T08:42:02+01:00;65.00
14.03.2024;08:37:02;2024-03-14T08:37:02+01:00;65.00
14.03.2024;08:32:02;2024-03-14T08:32:02+01:00;65.00
14.03.2024;08:27:02;2024-03-14T08:27:02+01:00;65.00
14.03.2024;08:22:02;2024-03-14T08:22:02+01:00;65.00
14.03.2024;08:17:02;2024-03-14T08:17:02+01:00;65.00
14.03.2024;08:12:02;2024-03-14T08:12:02+01:00;65.00
14.03.2024;08:07:02;2024-03-14T08:07:02+01:00;65.00
14.03.2024;08:02:02;2024-03-14T08:02:02+01:00;65.00
14.03.2024;07:57:02;2024-03-14T07:57:02+01:00;65.00
14.03.2024;07:52:01;2024-03-14T07:52:01+01:00;64.00
14.03.2024;07:47:01;2024-03-14T07:47:01+01:00;65.00
14.03.2024;07:42:01;2024-03-14T07:42:01+01:00;65.00
14.03.2024;07:37:01;2024-03-14T07:37:01+01:00;65.00
14.03.2024;07:32:01;2024-03-14T07:32:01+01:00;65.00
14.03.2024;07:27:01;2024-03-14T07:27:01+01:00;65.00
14.03.2024;07:22:01;2024-03-14T07:22:01+01:00;65.00
14.03.2024;07:17:01;2024-03-14T07:17:01+01:00;65.00
14.03.2024;07:12:01;2024-03-14T07:12:01+01:00;65.00
14.03.2024;07:07:01;2024-03-14T07:07:01+01:00;64.00
14.03.2024;07:02:01;2024-03-14T07:02:01+01:00;64.00
14.03.2024;06:57:01;2024-03-14T06:57:01+01:00;64.00
14.03.2024;06:52:01;2024-03-14T06:52:01+01:00;65.00
14.03.2024;06:47:01;2024-03-14T06:47:01+01:00;65.00
14.03.2024;06:42:01;2024-03-14T06:42:01+01:00;65.00
14.03.2024;06:37:01;2024-03-14T06:37:01+01:00;65.00
14.03.2024;06:32:01;2024-03-14T06:32:01+01:00;65.00
14.03.2024;06:27:01;2024-03-14T06:27:01+01:00;65.00
14.03.2024;06:22:01;2024-03-14T06:22:01+01:00;65.00
14.03.2024;06:17:01;2024-03-14T06:17:01+01:00;65.00
14.03.2024;06:12:01;2024-03-14T06:12:01+01:00;65.00
14.03.2024;06:07:01;2024-03-14T06:07:01+01:00;65.00
14.03.2024;06:02:01;2024-03-14T06:02:01+01:00;65.00
14.03.2024;05:57:01;2024-03-14T05:57:01+01:00;65.00
14.03.2024;05:52:01;2024-03-14T05:52:01+01:00;65.00
14.03.2024;05:47:01;2024-03-14T05:47:01+01:00;65.00
14.03.2024;05:42:01;2024-03-14T05:42:01+01:00;65.00
14.03.2024;05:37:01;2024-03-14T05:37:01+01:00;64.00
14.03.2024;05:32:01;2024-03-14T05:32:01+01:00;64.00
14.03.2024;05:27:01;2024-03-14T05:27:01+01:00;64.00
14.03.2024;05:22:01;2024-03-14T05:22:01+01:00;64.00
14.03.2024;05:17:01;2024-03-14T05:17:01+01:00;65.00
14.03.2024;05:12:01;2024-03-14T05:12:01+01:00;65.00
14.03.2024;05:07:01;2024-03-14T05:07:01+01:00;65.00
14.03.2024;05:02:01;2024-03-14T05:02:01+01:00;65.00
14.03.2024;04:57:01;2024-03-14T04:57:01+01:00;65.00
14.03.2024;04:52:01;2024-03-14T04:52:01+01:00;65.00
14.03.2024;04:47:01;2024-03-14T04:47:01+01:00;65.00
14.03.2024;04:42:01;2024-03-14T04:42:01+01:00;65.00
14.03.2024;04:37:01;2024-03-14T04:37:01+01:00;65.00
14.03.2024;04:32:01;2024-03-14T04:32:01+01:00;65.00
14.03.2024;04:27:01;2024-03-14T04:27:01+01:00;65.00
14.03.2024;04:22:01;2024-03-14T04:22:01+01:00;65.00
14.03.2024;04:17:01;2024-03-14T04:17:01+01:00;65.00
14.03.2024;04:12:01;2024-03-14T04:12:01+01:00;64.00
14.03.2024;04:07:01;2024-03-14T04:07:01+01:00;65.00
14.03.2024;04:02:01;2024-03-14T04:02:01+01:00;65.00
14.03.2024;03:57:01;2024-03-14T03:57:01+01:00;65.00
14.03.2024;03:52:01;2024-03-14T03:52:01+01:00;65.00
14.03.2024;03:47:01;2024-03-14T03:47:01+01:00;65.00
14.03.2024;03:42:01;2024-03-14T03:42:01+01:00;65.00
14.03.2024;03:37:01;2024-03-14T03:37:01+01:00;65.00
14.03.2024;03:32:01;2024-03-14T03:32:01+01:00;65.00
14.03.2024;03:27:01;2024-03-14T03:27:01+01:00;65.00
14.03.2024;03:22:01;2024-03-14T03:22:01+01:00;65.00
14.03.2024;03:17:01;2024-03-14T03:17:01+01:00;65.00
14.03.2024;03:12:01;2024-03-14T03:12:01+01:00;65.00
14.03.2024;03:07:01;2024-03-14T03:07:01+01:00;65.00
14.03.2024;03:02:01;2024-03-14T03:02:01+01:00;65.00
14.03.2024;02:57:01;2024-03-14T02:57:01+01:00;65.00
14.03.2024;02:52:01;2024-03-14T02:52:01+01:00;65.00
14.03.2024;02:47:01;2024-03-14T02:47:01+01:00;65.00
14.03.2024;02:42:01;2024-03-14T02:42:01+01:00;65.00
14.03.2024;02:37:01;2024-03-14T02:37:01+01:00;65.00
14.03.2024;02:32:01;2024-03-14T02:32:01+01:00;65.00
14.03.2024;02:27:01;2024-03-14T02:27:01+01:00;65.00
14.03.2024;02:22:01;2024-03-14T02:22:01+01:00;65.00
14.03.2024;02:17:01;2024-03-14T02:17:01+01:00;65.00
14.03.2024;02:12:01;2024-03-14T02:12:01+01:00;65.00
14.03.2024;02:07:01;2024-03-14T02:07:01+01:00;65.00
14.03.2024;02:02:01;2024-03-14T02:02:01+01:00;65.00
14.03.2024;01:57:01;2024-03-14T01:57:01+01:00;65.00
14.03.2024;01:52:01;2024-03-14T01:52:01+01:00;65.00
14.03.2024;01:47:01;2024-03-14T01:47:01+01:00;65.00
14.03.2024;01:42:01;2024-03-14T01:42:01+01:00;65.00
14.03.2024;01:37:01;2024-03-14T01:37:01+01:00;65.00
14.03.2024;01:32:01;2024-03-14T01:32:01+01:00;65.00
14.03.2024;01:27:01;2024-03-14T01:27:01+01:00;65.00
14.03.2024;01:22:01;2024-03-14T01:22:01+01:00;65.00
14.03.2024;01:17:01;2024-03-14T01:17:01+01:00;65.00
14.03.2024;01:12:01;2024-03-14T01:12:01+01:00;65.00
14.03.2024;01:07:01;2024-03-14T01:07:01+01:00;65.00
14.03.2024;01:02:01;2024-03-14T01:02:01+01:00;65.00
14.03.2024;00:57:01;2024-03-14T00:57:01+01:00;65.00
14.03.2024;00:52:01;2024-03-14T00:52:01+01:00;65.00
14.03.2024;00:47:01;2024-03-14T00:47:01+01:00;65.00
14.03.2024;00:42:01;2024-03-14T00:42:01+01:00;65.00
14.03.2024;00:37:01;2024-03-14T00:37:01+01:00;66.00
14.03.2024;00:32:01;2024-03-14T00:32:01+01:00;65.00
14.03.2024;00:27:01;2024-03-14T00:27:01+01:00;65.00
14.03.2024;00:22:01;2024-03-14T00:22:01+01:00;65.00
14.03.2024;00:17:01;2024-03-14T00:17:01+01:00;65.00
14.03.2024;00:12:01;2024-03-14T00:12:01+01:00;65.00
14.03.2024;00:07:01;2024-03-14T00:07:01+01:00;65.00
14.03.2024;00:02:01;2024-03-14T00:02:01+01:00;65.00
13.03.2024;23:57:01;2024-03-13T23:57:01+01:00;65.00
13.03.2024;23:52:01;2024-03-13T23:52:01+01:00;65.00
13.03.2024;23:47:01;2024-03-13T23:47:01+01:00;64.00
13.03.2024;23:42:01;2024-03-13T23:42:01+01:00;65.00
13.03.2024;23:37:01;2024-03-13T23:37:01+01:00;65.00
13.03.2024;23:32:01;2024-03-13T23:32:01+01:00;65.00
13.03.2024;23:27:01;2024-03-13T23:27:01+01:00;65.00
13.03.2024;23:22:01;2024-03-13T23:22:01+01:00;65.00
13.03.2024;23:17:01;2024-03-13T23:17:01+01:00;65.00
13.03.2024;23:12:01;2024-03-13T23:12:01+01:00;65.00
13.03.2024;23:07:01;2024-03-13T23:07:01+01:00;65.00
13.03.2024;23:02:01;2024-03-13T23:02:01+01:00;65.00
13.03.2024;22:57:01;2024-03-13T22:57:01+01:00;65.00
13.03.2024;22:52:01;2024-03-13T22:52:01+01:00;65.00
13.03.2024;22:47:01;2024-03-13T22:47:01+01:00;65.00
13.03.2024;22:42:01;2024-03-13T22:42:01+01:00;65.00
13.03.2024;22:37:01;2024-03-13T22:37:01+01:00;65.00
13.03.2024;22:32:01;2024-03-13T22:32:01+01:00;65.00
13.03.2024;22:27:01;2024-03-13T22:27:01+01:00;65.00
13.03.2024;22:22:01;2024-03-13T22:22:01+01:00;65.00
13.03.2024;22:17:01;2024-03-13T22:17:01+01:00;65.00
13.03.2024;22:12:01;2024-03-13T22:12:01+01:00;65.00
13.03.2024;22:07:01;2024-03-13T22:07:01+01:00;65.00
13.03.2024;22:02:01;2024-03-13T22:02:01+01:00;65.00
13.03.2024;21:57:01;2024-03-13T21:57:01+01:00;65.00
13.03.2024;21:52:01;2024-03-13T21:52:01+01:00;65.00
13.03.2024;21:47:01;2024-03-13T21:47:01+01:00;65.00
13.03.2024;21:42:01;2024-03-13T21:42:01+01:00;65.00
13.03.2024;21:37:01;2024-03-13T21:37:01+01:00;65.00
13.03.2024;21:32:01;2024-03-13T21:32:01+01:00;65.00
13.03.2024;21:27:01;2024-03-13T21:27:01+01:00;66.00
13.03.2024;21:22:01;2024-03-13T21:22:01+01:00;65.00
13.03.2024;21:17:00;2024-03-13T21:17:00+01:00;65.00
13.03.2024;21:12:00;2024-03-13T21:12:00+01:00;66.00
13.03.2024;21:07:01;2024-03-13T21:07:01+01:00;65.00
13.03.2024;21:02:01;2024-03-13T21:02:01+01:00;65.00
13.03.2024;20:57:01;2024-03-13T20:57:01+01:00;65.00
13.03.2024;20:52:01;2024-03-13T20:52:01+01:00;65.00
13.03.2024;20:47:01;2024-03-13T20:47:01+01:00;65.00
13.03.2024;20:42:00;2024-03-13T20:42:00+01:00;66.00
13.03.2024;20:37:00;2024-03-13T20:37:00+01:00;66.00
13.03.2024;20:32:00;2024-03-13T20:32:00+01:00;65.00
13.03.2024;20:27:01;2024-03-13T20:27:01+01:00;66.00
13.03.2024;20:22:00;2024-03-13T20:22:00+01:00;65.00
13.03.2024;20:17:00;2024-03-13T20:17:00+01:00;66.00
13.03.2024;20:12:00;2024-03-13T20:12:00+01:00;66.00
13.03.2024;20:07:00;2024-03-13T20:07:00+01:00;65.00
13.03.2024;20:02:00;2024-03-13T20:02:00+01:00;65.00
13.03.2024;19:57:00;2024-03-13T19:57:00+01:00;65.00
13.03.2024;19:52:00;2024-03-13T19:52:00+01:00;66.00
13.03.2024;19:47:00;2024-03-13T19:47:00+01:00;66.00
13.03.2024;19:42:00;2024-03-13T19:42:00+01:00;65.00
13.03.2024;19:37:00;2024-03-13T19:37:00+01:00;65.00
13.03.2024;19:32:00;2024-03-13T19:32:00+01:00;65.00
13.03.2024;19:27:00;2024-03-13T19:27:00+01:00;65.00
13.03.2024;19:22:00;2024-03-13T19:22:00+01:00;66.00
13.03.2024;19:17:00;2024-03-13T19:17:00+01:00;65.00
13.03.2024;19:12:00;2024-03-13T19:12:00+01:00;66.00
13.03.2024;19:07:00;2024-03-13T19:07:00+01:00;66.00
13.03.2024;19:02:00;2024-03-13T19:02:00+01:00;65.00
13.03.2024;18:57:00;2024-03-13T18:57:00+01:00;66.00
13.03.2024;18:52:00;2024-03-13T18:52:00+01:00;66.00
13.03.2024;18:47:00;2024-03-13T18:47:00+01:00;66.00
13.03.2024;18:42:00;2024-03-13T18:42:00+01:00;66.00
13.03.2024;18:37:00;2024-03-13T18:37:00+01:00;65.00
13.03.2024;18:32:00;2024-03-13T18:32:00+01:00;66.00
13.03.2024;18:27:00;2024-03-13T18:27:00+01:00;66.00
13.03.2024;18:22:00;2024-03-13T18:22:00+01:00;66.00
13.03.2024;18:17:00;2024-03-13T18:17:00+01:00;65.00
13.03.2024;18:12:00;2024-03-13T18:12:00+01:00;66.00
13.03.2024;18:07:00;2024-03-13T18:07:00+01:00;66.00
13.03.2024;18:02:00;2024-03-13T18:02:00+01:00;66.00
13.03.2024;17:57:00;2024-03-13T17:57:00+01:00;66.00
13.03.2024;17:52:00;2024-03-13T17:52:00+01:00;66.00
13.03.2024;17:47:00;2024-03-13T17:47:00+01:00;66.00
13.03.2024;17:42:00;2024-03-13T17:42:00+01:00;66.00
13.03.2024;17:37:00;2024-03-13T17:37:00+01:00;66.00
13.03.2024;17:32:00;2024-03-13T17:32:00+01:00;66.00
13.03.2024;17:27:00;2024-03-13T17:27:00+01:00;66.00
13.03.2024;17:22:00;2024-03-13T17:22:00+01:00;65.00
13.03.2024;17:17:00;2024-03-13T17:17:00+01:00;66.00
13.03.2024;17:12:00;2024-03-13T17:12:00+01:00;65.00
13.03.2024;17:07:00;2024-03-13T17:07:00+01:00;66.00
13.03.2024;17:02:00;2024-03-13T17:02:00+01:00;65.00
13.03.2024;16:57:00;2024-03-13T16:57:00+01:00;66.00
13.03.2024;16:52:00;2024-03-13T16:52:00+01:00;66.00
13.03.2024;16:47:00;2024-03-13T16:47:00+01:00;66.00
13.03.2024;16:42:00;2024-03-13T16:42:00+01:00;66.00
13.03.2024;16:37:00;2024-03-13T16:37:00+01:00;66.00
13.03.2024;16:32:00;2024-03-13T16:32:00+01:00;66.00
13.03.2024;16:27:00;2024-03-13T16:27:00+01:00;66.00
13.03.2024;16:22:00;2024-03-13T16:22:00+01:00;66.00
13.03.2024;16:17:00;2024-03-13T16:17:00+01:00;65.00
13.03.2024;16:12:00;2024-03-13T16:12:00+01:00;65.00
13.03.2024;16:07:00;2024-03-13T16:07:00+01:00;65.00
13.03.2024;16:02:00;2024-03-13T16:02:00+01:00;65.00
13.03.2024;15:57:00;2024-03-13T15:57:00+01:00;65.00
13.03.2024;15:52:00;2024-03-13T15:52:00+01:00;66.00
13.03.2024;15:47:00;2024-03-13T15:47:00+01:00;65.00
13.03.2024;15:42:00;2024-03-13T15:42:00+01:00;66.00
13.03.2024;15:37:00;2024-03-13T15:37:00+01:00;65.00
13.03.2024;15:32:00;2024-03-13T15:32:00+01:00;65.00
13.03.2024;15:27:00;2024-03-13T15:27:00+01:00;65.00
13.03.2024;15:22:00;2024-03-13T15:22:00+01:00;65.00
13.03.2024;15:17:00;2024-03-13T15:17:00+01:00;65.00
13.03.2024;15:12:00;2024-03-13T15:12:00+01:00;65.00
13.03.2024;15:07:00;2024-03-13T15:07:00+01:00;65.00
13.03.2024;15:02:00;2024-03-13T15:02:00+01:00;65.00
13.03.2024;14:57:00;2024-03-13T14:57:00+01:00;65.00
13.03.2024;14:52:00;2024-03-13T14:52:00+01:00;65.00
13.03.2024;14:47:00;2024-03-13T14:47:00+01:00;65.00
13.03.2024;14:42:00;2024-03-13T14:42:00+01:00;65.00
13.03.2024;14:37:00;2024-03-13T14:37:00+01:00;65.00
13.03.2024;14:32:00;2024-03-13T14:32:00+01:00;65.00
13.03.2024;14:27:00;2024-03-13T14:27:00+01:00;66.00
13.03.2024;14:22:00;2024-03-13T14:22:00+01:00;66.00
13.03.2024;14:17:00;2024-03-13T14:17:00+01:00;82.00
13.03.2024;14:12:00;2024-03-13T14:12:00+01:00;65.00
13.03.2024;14:07:18;2024-03-13T14:07:18+01:00;65.00
13.03.2024;14:02:00;2024-03-13T14:02:00+01:00;66.00
13.03.2024;13:57:00;2024-03-13T13:57:00+01:00;65.00
13.03.2024;13:52:00;2024-03-13T13:52:00+01:00;66.00
13.03.2024;13:47:00;2024-03-13T13:47:00+01:00;65.00
13.03.2024;13:42:00;2024-03-13T13:42:00+01:00;65.00
13.03.2024;13:37:00;2024-03-13T13:37:00+01:00;65.00
13.03.2024;13:32:00;2024-03-13T13:32:00+01:00;65.00
13.03.2024;13:27:00;2024-03-13T13:27:00+01:00;65.00
13.03.2024;13:22:00;2024-03-13T13:22:00+01:00;65.00
13.03.2024;13:17:00;2024-03-13T13:17:00+01:00;65.00
13.03.2024;13:12:00;2024-03-13T13:12:00+01:00;65.00
13.03.2024;13:07:00;2024-03-13T13:07:00+01:00;66.00
13.03.2024;13:02:00;2024-03-13T13:02:00+01:00;65.00
13.03.2024;12:57:00;2024-03-13T12:57:00+01:00;65.00
13.03.2024;12:52:00;2024-03-13T12:52:00+01:00;65.00
13.03.2024;12:47:00;2024-03-13T12:47:00+01:00;65.00
13.03.2024;12:42:00;2024-03-13T12:42:00+01:00;65.00
13.03.2024;12:37:00;2024-03-13T12:37:00+01:00;65.00
13.03.2024;12:32:00;2024-03-13T12:32:00+01:00;65.00
13.03.2024;12:27:00;2024-03-13T12:27:00+01:00;65.00
13.03.2024;12:22:00;2024-03-13T12:22:00+01:00;66.00
13.03.2024;12:17:00;2024-03-13T12:17:00+01:00;66.00
13.03.2024;12:12:00;2024-03-13T12:12:00+01:00;65.00
